Primary Number,OTIS ID,Property Number,Name,Aliases and Alias Types,St Number,St Name,City,County,Zip,Vicinity,Other Geography,Evaluation Info,District Elements,Parent District,Assoc Resources,Parcel Num,MilePost,Ownership,Construction Year(s),oCode,Date Modified,Export Date
01-006546,473419,72393,O'BRIEN RENTAL HOUSE,01-4623-002^Survey Number | 01-4623-008^Survey Number,1410,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0513 | 2D2, 10/05/1990, FHWA900927X | 3D, 02/01/1990, 4623-0252-0513 | 3D, 10/05/1990, 4623-0284-0048",,472543,,4-65-13-0,,P,1886,o37122g3,4/5/2018,9/23/2022
01-006547,473421,72395,PRIEST SPECULATION HOUSE - SPENCER HOUSE,01-4623-002^Survey Number | 01-4623-008^Survey Number,1411,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0514 | 2D2, 10/05/1990, FHWA900927X | 3D, 02/01/1990, 4623-0252-0514 | 3D, 10/05/1990, 4623-0284-0049",,472543,,4-67-7-0,,P,1889,o37122g3,4/5/2018,9/23/2022
01-006548,473423,72397,BERWICK HOUSE,01-4623-008^Survey Number,1415,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0515 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0515",,472543,,4-67-6-0,,P,1860,o37122g3,4/5/2018,9/23/2022
01-006549,473425,72399,O'BRIEN-BYERS HOUSE,01-4623-008^Survey Number,1416,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0516 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0516",,472543,,4-65-14-0,,P,1886,o37122g3,4/5/2018,9/23/2022
01-004288,414117,11325,LEVIS BROMWELL,01-4623-006^Survey Number | D T CURTIS HOUSE^Other Name,142,9TH ST,OAKLAND,ALAMEDA,94607,,,"3D, , 4623-0123-0002",,414118,,2 85 15,,P,1878,o36121h8 | o37122g3,4/5/2018,9/23/2022
01-006550,473427,72401,McTAVISH-CARTWRIGHT HOUSE,01-4623-008^Survey Number,1420,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0517 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0517",,472543,,4-65-15-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006551,473429,72403,LANGLEY HOUSE,01-4623-008^Survey Number,1422,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0518 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0518",,472543,,4-65-16-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006553,473431,72405,BARRY-REYNOLDS HOUSE,01-4623-008^Survey Number,1423,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0519 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0519",,472543,,4-67-5-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006554,473433,72407,PARTRIDGE HOUSE,01-4623-008^Survey Number,1428,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0520 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0520",,472543,,4-65-17-0,,P,1889,o37122g3,4/5/2018,9/23/2022
01-006555,473435,72409,BESENTHAL FLATS,01-4623-008^Survey Number,1429,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0521 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0521",,472543,,4-67-4-0,,P,1905,o37122g3,4/5/2018,9/23/2022
01-006556,473437,72411,PARTRIDGE HOUSE,01-4623-008^Survey Number,1434,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0522 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0522",,472543,,4-65-18-0,,P,1889,o37122g3,4/5/2018,9/23/2022
01-006557,473438,72413,GALLIN-BESENTHAL HOUSE,01-4623-008^Survey Number,1435,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0523 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0523",,472543,,4-67-3-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006558,473439,72415,]ROGHERMAN HOUSE,01-4623-008^Survey Number,1436,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0524 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0524",,472543,,4-65-19-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006559,473440,72417,SCHOLL-MADISON HOUSE,01-4623-008^Survey Number,1439,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0525 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0525",,472543,,4-67-2-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006560,473441,72418,MATHISON-FORESTER HOUSE,01-4623-008^Survey Number | OAKLAND POINT DISTRICT^Other Name,1454,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0526 | 2D2, 10/05/1990, FHWA900927X | 2D2, 12/03/1991, DOE-01-91-0011-0001 | 2D2, 12/03/1991, HUD911001B | 3D, 07/21/1993, 4623-0252-0526",,472543,,4-83-9-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006561,473442,72420,GAILLARD-GARCELON-CORREIA HOUSE,01-4623-008^Survey Number,1456,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0527 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0527",,472543,,4-83-10-0,,P,1881,o37122g3,4/5/2018,9/23/2022
01-006562,473444,72422,WOODS-WALKER HOUSE,01-4623-008^Survey Number,1464,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0528 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0528",,472543,,4-83-11-0,,P,,o37122g3,4/5/2018,9/23/2022
01-006563,473446,72424,CATTON-HALER HOUSE,01-4623-008^Survey Number,1467,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0529 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0529",,472543,,4-81-3-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006564,473448,72426,RANSOM-IRELAND HOUSE,01-4623-008^Survey Number,1468,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0530 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0530",,472543,,4-83-12-0,,P,1885,o37122g3,4/5/2018,9/23/2022
01-006565,473451,72429,SCOTT-EDWARDS HOUSE,01-4623-008^Survey Number,1473,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0531 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0531",,472543,,4-81-2-0,,P,1877,o37122g3,4/5/2018,9/23/2022
01-006566,473453,72431,O'BRIEN-IDE HOUSE,01-4623-008^Survey Number,1474,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0532 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0532",,472543,,4-83-13-0,,P,1875,o37122g3,4/5/2018,9/23/2022
01-001104,490134,93265,GRANT GARAGE AND STORE,01-4623-009^Survey Number,148,9TH ST,OAKLAND,ALAMEDA,94607,,MADISON ST (Corridor),"6Z, 09/30/1995, 4623-4866-0000 | 7R, 09/30/1994, 4623-1459-0000",,,,002-0085-016-00,,P,1920-1921,o37122g3,4/5/2018,9/23/2022
01-006567,473454,72433,,,1481,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0533 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0533",,472543,,4-81-1-0,,P,1960,o37122g3,4/5/2018,9/23/2022
01-006568,473455,72435,CARTER-TWOMEY HOUSE,01-4623-008^Survey Number,1482,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0534 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0534",,472543,,4-83-14-0,,P,1875,o37122g3,4/5/2018,9/23/2022
01-006569,473456,72437,JOHNSON-LEIDING HOUSE,01-4623-008^Survey Number,1484,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0535 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0535",,472543,,4-83-15-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006570,473457,72439,ROGERS-WILLIAMS HOUSE,01-4623-008^Survey Number,1510,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0536 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0536",,472543,,4-91-13-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006571,473458,72440,SCHOLL-WHITE HOUSE,01-4623-008^Survey Number,1511,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0537 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0537",,472543,,4-93-6-0,,P,1873,o37122g3,4/5/2018,9/23/2022
01-006572,473459,72442,LATIMER-RUDOLPH HOUSE,01-4623-008^Survey Number,1514,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0538 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0538",,472543,,4-91-14-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006573,473460,72444,,,1518,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0539 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0539",,472543,,4-91-15-0,,P,1950,o37122g3,4/5/2018,9/23/2022
01-006574,473461,72446,COLE-WANT-BRU HOUSE,01-4623-008^Survey Number,1521,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0540 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0540",,472543,,4-93-5-0,,P,1869,o37122g3,4/5/2018,9/23/2022
01-006575,473462,72448,BROWN HOUSE,01-4623-008^Survey Number,1522,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0541 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0541",,472543,,4-91-16-0,,P,1899,o37122g3,4/5/2018,9/23/2022
01-006576,473463,72450,GRACA GROCERY,01-4623-008^Survey Number,1523,9TH ST,OAKLAND,ALAMEDA,94607,,,"3D, 07/21/1993, 4607-0001-0000 | 6Y, 10/05/1990, DOE-01-90-0001-0542 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0542",,472543,,4-93-4-0,,P,1925,o37122g3,4/5/2018,9/23/2022
01-006577,473464,72452,ALLEN-FARRELL HOUSE,01-4623-008^Survey Number,1526,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0543 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0543",,472543,,4-91-17-0,,P,1889,o37122g3,4/5/2018,9/23/2022
01-006578,473465,72454,GRAHAM-CRAWFORD HOUSE,01-4623-008^Survey Number,1531,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0544 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0544",,472543,,4-93-3-0,,P,1879,o37122g3,4/5/2018,9/23/2022
01-006579,473466,72456,AMBROSE-MURPHY HOUSE,01-4623-008^Survey Number,1532,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0545 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0545",,472543,,4-91-18-0,,P,1899,o37122g3,4/5/2018,9/23/2022
01-006580,473467,72458,KILBORN-WILSON-BALLAS HOUSE,01-4623-008^Survey Number,1537,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0546 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0546",,472543,,4-93-2-0,,P,1879,o37122g3,4/5/2018,9/23/2022
01-006581,473468,72460,,,1712,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0547 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0547",,472543,,4-23-21-0,,P,1982,o37122g3,4/5/2018,9/23/2022
01-006582,473470,72462,HANLEY-CRUM HOUSE,01-4623-008^Survey Number,1715,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0548 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0548",,472543,,6-21-8-0,,P,1879,o37122g3,4/5/2018,9/23/2022
01-006583,473472,72464,CATERA HOUSE,01-4623-008^Survey Number,1716,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0549 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0549",,472543,,6-23-22-0,,P,1931,o37122g3,4/5/2018,9/23/2022
01-006584,473474,72466,SPRINGER-NINATTI HOUSE,01-4623-008^Survey Number,1717,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0550 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0550",,472543,,6-21-7-P,,P,1875,o37122g3,4/5/2018,9/23/2022
01-006585,473476,72468,MURTHA HOUSE,01-4623-008^Survey Number,1721,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0551 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0551",,472543,,6-21-7-P,,P,1875,o37122g3,4/5/2018,9/23/2022
01-006586,473477,72469,MORISON FLATS,01-4623-008^Survey Number,1724,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0552 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0552",,472543,,6-23-23-0,,P,1906,o37122g3,4/5/2018,9/23/2022
01-006587,473480,72472,MURPHY-HANCOCK HOUSE,01-4623-008^Survey Number,1727,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0553 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0553",,472543,,6-21-6-0,,P,1908,o37122g3,4/5/2018,9/23/2022
01-006588,473482,72474,ZARUBBI HOUSE,01-4623-008^Survey Number,1730,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0554 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0554",,472543,,6-23-24-0,,P,1930,o37122g3,4/5/2018,9/23/2022
01-006589,473484,72476,MARTIN HOUSE,01-4623-008^Survey Number,1731,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0555 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0555",,472543,,6-21-5-0,,P,1883,o37122g3,4/5/2018,9/23/2022
01-006590,473486,72478,ROEDIGER-WHITWORTH HOUSE,01-4623-008^Survey Number,1734,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0556 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0556",,472543,,6-23-25-0,,P,1869,o37122g3,4/5/2018,9/23/2022
01-006591,473488,72480,VAN WINKLE-KORICH FLATS,01-4623-008^Survey Number,1737,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0557 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0557",,472543,,6-21-4-0,,P,1905,o37122g3,4/5/2018,9/23/2022
01-006592,473490,72482,MARTIN-WILSON HOUSE,01-4623-008^Survey Number,1740,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0558 | 2D2, 10/05/1990, FHWA900927X | 2D2, 10/10/1996, HUD960924B | 3D, 07/21/1993, 4623-0252-0558",,472543,,6-23-26-0,,P,1888,o37122g3,4/5/2018,9/23/2022
01-006593,473492,72484,WILSON-MOORE HOUSE,01-4623-008^Survey Number,1744,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0559 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0559",,472543,,6-23-27-0,,P,1886,o37122g3,4/5/2018,9/23/2022
01-006594,473494,72486,MOORE FLATS,01-4623-008^Survey Number,1748,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0560 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0560",,472543,,6-23-28-0,,P,1901,o37122g3,4/5/2018,9/23/2022
01-006595,473495,72487,McFADDEN-DONNELLY HOUSE,01-4623-008^Survey Number,1752,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0561 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0561",,472543,,6-33-16-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006596,473496,72489,McFADDEN-COGAN HOUSE,01-4623-008^Survey Number,1756,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0562 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0562",,472543,,6-33-17-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006597,473498,72491,McFADDEN-NAKASHIGE HOUSE,01-4623-008^Survey Number,1760,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0563 | 6Y, 10/05/1990, FHWA900927X | 7N, 07/21/1993, 4623-0252-0563",,472543,,6-33-18-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006598,473500,72493,McFADDEN-MESTROVICH HOUSE,01-4623-008^Survey Number,1764,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0564 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0564",,472543,,6-33-19-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006599,473501,72495,McFADDEN-IVICA HOUSE,01-4623-008^Survey Number,1768,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0565 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0565",,472543,,6-33-20-0,,P,1880,o37122g3,4/5/2018,9/23/2022
01-006600,473503,72497,HOGAN HOUSE,01-4623-008^Survey Number,1776,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0566 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0566",,472543,,6-33-22-P,,P,1871,o37122g3,4/5/2018,9/23/2022
01-006601,473505,72499,PRICE-CATERA HOUSE,01-4623-002^Survey Number | 01-4623-008^Survey Number,1777,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0567 | 2D2, 10/05/1990, FHWA900927X | 3D, 02/01/1990, 4623-0252-0567 | 3D, 10/05/1990, 4623-0284-0050",,472543,,6-35-19-0 N,,P,1884,o37122g3,4/5/2018,9/23/2022
01-006602,473507,72501,BROTHERS-GIROLAMI HOUSE,01-4623-008^Survey Number,1780,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0568 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0568",,472543,,6-33-22-P,,P,1908,o37122g3,4/5/2018,9/23/2022
01-006603,473508,72504,MITCHELL-SATHER HOUSE,01-4623-002^Survey Number | 01-4623-008^Survey Number,1781,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0569 | 2D2, 10/05/1990, FHWA900927X | 3D, 02/01/1990, 4623-0252-0569 | 3D, 10/05/1990, 4623-0284-0051",,472543,,6-35-18-0,,P,1884,o37122g3,4/5/2018,9/23/2022
01-006604,473509,72506,DE MOOY-HOLUB HOUSE,01-4623-008^Survey Number,1784,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0570 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0570",,472543,,6-33-23-0,,P,1900,o37122g3,4/5/2018,9/23/2022
01-006605,473510,72508,WATKINS-REYES HOUSE,01-4623-002^Survey Number | 01-4623-008^Survey Number,1785,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0571 | 2D2, 10/05/1990, FHWA900927X | 3D, 02/01/1990, 4623-0252-0571 | 3D, 10/05/1990, 4623-0284-0052",,472543,,6-35-17-0,,P,1884,o37122g3,4/5/2018,9/23/2022
01-006606,473511,72510,DINELI HOUSE,01-4623-008^Survey Number,1788,9TH ST,OAKLAND,ALAMEDA,94607,,,"6Y, 10/05/1990, DOE-01-90-0001-0572 | 6Y, 10/05/1990, FHWA900927X | 7R, 07/21/1993, 4623-0252-0572",,472543,,6-33-24-0,,P,1925,o37122g3,4/5/2018,9/23/2022
01-006607,473512,72512,BROCCHINI HOUSE,01-4623-008^Survey Number,1794,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0573 | 2D2, 10/05/1990, FHWA900927X | 2D2, 12/06/1993, HUD930924B | 3D, 07/21/1993, 4623-0252-0573",,472543,,6-33-25-0,,P,1915,o37122g3,4/5/2018,9/23/2022
01-006608,473513,72514,LONG HOUSE,01-4623-008^Survey Number,1798,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D2, 10/05/1990, DOE-01-90-0001-0574 | 2D2, 10/05/1990, FHWA900927X | 3D, 07/21/1993, 4623-0252-0574",,472543,,6-33-26-0,,P,1868,o37122g3,4/5/2018,9/23/2022
01-003806,413636,10836,,,323,9TH ST,OAKLAND,ALAMEDA,94607,,,"5S2, 03/31/1985, 4623-4806-0000 | 7R, , 4623-0047-0041",,413641,,1 187 12,,P,1984,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-003807,413637,10837,STAGNARD ART & GLASS WORKS BUILDING,01-4623-006^Survey Number,331,9TH ST,OAKLAND,ALAMEDA,94607,,,"3D, , 4623-0047-0042 | 3D, 03/31/1985, 4623-4807-0000",,413641,,1 187 4,,P,1927,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-001105,490135,93266,CRANE CO. WAREHOUSE,01-4623-009^Survey Number,346,9TH ST,OAKLAND,ALAMEDA,94607,,WEBSTER ST (Corridor),"5B, 09/30/1995, 4623-4867-0000 | 7R, 09/30/1994, 4623-1460-0000",,,,002-0061-018-00,,P,1915-1983,o37122g3,4/5/2018,9/23/2022
01-003808,413638,10838,"LOONG KONG TIEN YEE ASSOCIATION BUILDING, LOONG KO","01-4623-006^Survey Number | LOONG KONG TIEN YEE ASSOCIATION BUILDING, LOONG KONG TIEN YE^Other Name",375,9TH ST,OAKLAND,ALAMEDA,94607,,,"7R, , 4623-0047-0043",,413641,,1 193 4,,P,1951,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-003809,413639,10839,TONG SANG & CO,01-4623-006^Survey Number,383,9TH ST,OAKLAND,ALAMEDA,94607,,,"3D, , 4623-0047-0044 | 3D, 03/31/1985, 4623-4810-0000",,413641,,1 193 3,,P,1911,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-003810,413640,10840,KUOMINGTANG BUILDING,01-4623-006^Survey Number,387,9TH ST,OAKLAND,ALAMEDA,94607,,,"3D, , 4623-0047-0045",,413641,,1 193 2,,P,1905,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-004213,414066,11245,"HENRY HOUSE, PORTLAND HOTEL BUILDING",01-4623-006^Survey Number,468,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D, 09/30/1995, 4623-3873-0000 | 2D, 11/26/1980, 4623-4940-0004 | 3D, 05/31/1981, 4623-0100-0034 | 3S, 05/31/1984, 4623-3874-0000",,414070,,2 47 9,,P,1877,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-006751,474584,73754,"GLADSTONE, THE",,469,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D3, 08/17/1987, 537.9-01-0024",,,,,,P,1868,,4/5/2018,9/23/2022
01-006750,474583,73753,"HENRY HOUSE, THE",,476,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D3, 10/27/1987, 537.9-01-0022",,,,,,P,1877,,4/5/2018,9/23/2022
01-004214,414067,11246,SECOND SNYDER BLOCK,"01-4623-006^Survey Number | ROSS HOUSE, LLOYD HOTEL^Other Name",477,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D, 09/30/1995, 4623-3875-0000 | 2D, 11/26/1980, 4623-4940-0010 | 2D3, 08/31/1987, 537.9-01-0023 | 2S, 03/13/1980,  | 2S2, 05/31/1981, 4623-0100-0035",,414070,,1 201 2,,P,1879,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-004215,414068,11247,NICHOLL BLOCK,01-4623-006^Survey Number | 4623-4940-0003^Local C. Dist. | ARLINGTON HOTEL^Other Name | NICHOLL HOUSE^Other Name,484,9TH ST,OAKLAND,Alameda,94607,,WASHINGTON ST (Corridor),"2D, 09/30/1995, 4623-3877-0000 | 2D, 11/26/1980, 4623-4940-0024 Victorian Row - Old Oakland HD CLD | 2D2, 03/13/1980, 11/17/2017 changed from 2 | 3D, 05/31/1981, 4623-0100-0036",,414070,,2 47 10,,,1876,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-004216,414069,11248,FIRST SNYDER BLOCK,01-4623-006^Survey Number | LA SALLE HOTEL^Other Name,491,9TH ST,OAKLAND,ALAMEDA,94607,,WASHINGTON ST (Corridor),"2D, 03/13/1980,  | 2D, 09/30/1995, 4623-4974-0000 | 2D, 11/26/1980, 4623-4940-0009 | 2D2, 01/01/1981, 4623-0100-0037 | 2S2, 05/31/1984, 4623-4796-0000",,414070,,1 201 4,,P,1877,o37122g3 | o37122h3,4/5/2018,9/23/2022
01-006753,474585,73758,"ARLINGTON, THE",,492,9TH ST,OAKLAND,ALAMEDA,94607,,,"2D3, 10/30/1987, 537.9-01-0027",,,,,,P,1876,,4/5/2018,9/23/2022
